time,Displacement full,Displacement GI,Displacement CB
0.2184,-0.0012419008974291533,-0.00420160397605648,-0.0010973818153216018
0.2185,-0.0012493209732206052,-0.004202342118594672,-0.001099669621600455
0.21860000000000002,-0.0012566587409051921,-0.0042029683666501205,-0.0011019241455660208
0.2187,-0.001263914943467747,-0.004203483341118325,-0.0011041467128780165
0.21880000000000002,-0.0012710903523592324,-0.004203887669829289,-0.0011063386601323955
0.2189,-0.0012781857672380158,-0.004204181987499451,-0.0011085013346313496
0.219,-0.0012852020157018242,-0.004204366935683135,-0.0011106360941509443
0.21910000000000002,-0.001292139953010472,-0.004204443162723563,-0.0011127443067064254
0.2192,-0.0012990004617994576,-0.004204411323703399,-0.001114827350315237
0.21930000000000002,-0.001305784451784529,-0.004204272080394853,-0.00111688661275779
0.2194,-0.0013124928594573245,-0.0042040261012093365,-0.0011189234913360207
0.2195,-0.001319126647772195,-0.004203674061146672,-0.0011209393926297799
0.21960000000000002,-0.0013256868058243146,-0.004203216641743873,-0.0011229357322510938
0.2197,-0.0013321743485191987,-0.004202654531023479,-0.0011249139345963389
0.21980000000000002,-0.0013385903162337425,-0.004201988423441464,-0.0011268754325963702
0.2199,-0.0013449357744689024,-0.00420121901983472,-0.0011288216674646481
0.22,-0.0013512118134941418,-0.004200347027368114,-0.0011307540884434033
0.22010000000000002,-0.0013574195479837694,-0.004199373159481128,-0.0011326741525478862
0.2202,-0.0013635601166452989,-0.004198298135834081,-0.001134583324308742
0.22030000000000002,-0.0013696346818399634,-0.004197122682253937,-0.0011364830755125545
0.2204,-0.0013756444291955188,-0.004195847530679714,-0.0011383748849406073
0.2205,-0.0013815905672114762,-0.00419447341910748,-0.0011402602381059006
0.22060000000000002,-0.0013874743268569038,-0.004193001091534956,-0.001142140626988475
0.2207,-0.001393296961160945,-0.0041914312979057155,-0.0011440175497690831
0.22080000000000002,-0.0013990597447961963,-0.0041897647940530025,-0.0011458925105612562
0.2209,-0.0014047639736550993,-0.004188002341643152,-0.0011477670191418134
0.221,-0.0014104109644194956,-0.004186144708118632,-0.0011496425906798583
0.22110000000000002,-0.0014160020541235034,-0.004184192666640707,-0.001151520745464309
0.2212,-0.0014215385997098714,-0.004182146996031724,-0.0011534030086300113
0.22130000000000002,-0.0014270219775799724,-0.0041800084807170285,-0.0011552909098824801
0.2214,-0.0014324535831375979,-0.004177777910666509,-0.001157185983221318
0.2215,-0.0014378348303267221,-0.004175456081335788,-0.0011590897666623591
0.22160000000000002,-0.0014431671511633997,-0.004173043793607045,-0.001161003801958586
0.2217,-0.0014484519952619702,-0.004170541853729494,-0.0011629296343198675
0.2218,-0.0014536908293557396,-0.004167951073259504,-0.001164868812131569
0.22190000000000001,-0.0014588851368123163,-0.004165272269000377,-0.0011668228866720811
0.222,-0.0014640364171437748,-0.0041625062629417845,-0.00116879341182932
0.22210000000000002,-0.0014691461855118276,-0.004159653882198867,-0.001170781943816244
0.2222,-0.001474215972228188,-0.004156715958951002,-0.0011727900408854412
0.2223,-0.0014792473222503008,-0.0041536933303802405,-0.001174819263042836
0.22240000000000001,-0.001484241794672632,-0.004150586838609425,-0.0011768711717605644
0.2225,-0.0014892009622136982,-0.004147397330639985,-0.0011789473296890715
0.22260000000000002,-0.0014941264106990261,-0.004144125658289413,-0.0011810493003684766
0.2227,-0.0014990197385402306,-0.004140772678128444,-0.0011831786479392645
0.2228,-0.0015038825562104022,-0.004137339251417914,-0.0011853369368523459
0.22290000000000001,-0.0015087164857159963,-0.004133826244045326,-0.0011875257315785454
0.223,-0.0015135231600654183,-0.004130234526461117,-0.0011897465963175645
0.22310000000000002,-0.0015183042227344984,-0.00412656497361463,-0.0011920010947064727
0.2232,-0.0015230613271290515,-0.004122818464889805,-0.001194290789527777
0.2233,-0.0015277961360447207,-0.004118995884040582,-0.0011966172424171242
0.22340000000000002,-0.0015325103211243018,-0.004115098119126026,-0.0011989820135706888
0.2235,-0.001537205562312748,-0.004111126062445175,-0.0012013866614522923
0.22360000000000002,-0.0015418835473100536,-0.004107080610471629,-0.001203832742500315
0.2237,-0.0015465459710222174,-0.004102962663787866,-0.0012063218108344471
0.2238,-0.001551194535010489,-0.004098773127019299,-0.0012088554179623325
0.22390000000000002,-0.0015558309469390955,-0.004094512908768079,-0.0012114351124861593
0.224,-0.0015604569200216556,-0.00409018292154665,-0.00121406243980925
0.22410000000000002,-0.00156507417246648,-0.004085784081711054,-0.0012167389418427008
0.2242,-0.001569684426920961,-0.004081317309393997,-0.0012194661567121279
0.2243,-0.0015742894099152586,-0.0040767835284376795,-0.0012222456184645685
0.22440000000000002,-0.0015788908513054798,-0.004072183666326398,-0.0012250788567755933
0.2245,-0.00158349048371656,-0.004067518654118912,-0.001227967396656682
